"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Sierra Leone","SLE","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","48.7563298172469","52.770499968464","41.4330489709924","47.3393897119465","52.1718390670062","54.5383934553954","48.7376353467562","45.8721773555028","56.3875426408225","53.3411418923879","49.9527665786853","50.2920484186654","50.2813726289939","49.719222478761","56.4300462832796","44.6023829303869","42.3603686695809","45.8239653057684","46.7353758396534","46.5126877085473","59.14494158373","42.8764742299954","31.5741882206295","28.0372618730345","26.6673566587287","32.7929881881792","56.3056795131846","38.0717390101401","24.8321473516773","34.4060883020775","44.1779859024658","39.4881181439728","43.3824806900065","34.4687497851254","29.0596950288503","20.097415286262","27.3960339629692","12.9378577788323","15.1700850449004","12.99700920093","25.4767453048608","19.3494954154549","24.9732610668805","28.5031843775793","29.339955299673","30.4757174612266","32.889288997792","31.9666898143986","29.9346382557922","30.6043460149315","43.0949832134868","70.245272337373","71.7016967381126","75.1370352328638","62.2114022057615","48.4032627030668","45.3902928802378","51.8775116840113","56.3757723136453",
"El Salvador","SLV","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","44.433304470674","44.1087873310956","44.1507887727925","42.2872719965861","39.0699447303221","39.1024962044981","40.2151552962601","43.1266419776533","50.5435686948805","61.529041707686","60.7710729268267","63.4803346899714","64.6238130898474","59.9751914986125","65.2492772126802","54.0856655946252","51.873615042848","45.7756233685263","46.3730380654195","46.2628746111693","43.1537088270859","44.8078184711721","40.0450141329845","38.5691236980534","37.9441515608804","38.2975368323263","40.058317599401","45.6015467576776","47.5579636820624","49.4310481153176","55.8286206382013","52.2827938347779","60.2149979681963","58.6467366999894","58.5331858350222","66.9329519942664","64.2457025316014","64.5915751913488","67.0648768947244","70.1940454421853","68.7712548455738","71.056754502957","75.4537265179447","80.3863428012348","63.5793895287796","70.0078924886925","75.2966163111609","72.9303437363229","73.9530816512414","70.0025272788996","67.4197380008055","63.1196665413602","65.5167669088177","68.0624555061126",
"San Marino","SMR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.3409812939235","64.8328880118867","67.6377556877736","54.0089388298783","63.4393521244954","64.235073607247","69.6248444990823","72.647077905778","75.317337103926","78.8623354617932","83.1471180110291","88.2652434485304","89.3099555847467",
"Sub-Saharan Africa (excluding high income)","SSA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","36.6971564835609","35.6290460621144","32.897864222676","31.9038288554788","37.2049008353051","36.1355376232818","34.005670372654","35.9829950243938","35.4975130347015","34.7730156227854","33.5843727115475","37.4467056533093","34.5012786000981","36.7592656025847","43.8167766387766","42.3714151916611","42.5992057943512","45.406587679724","44.8785499048576","46.0380122225192","54.3566258465576","35.9797123687061","32.5080210782652","33.9617216637356","37.5517961943757","37.2562076960081","33.9728716773209","34.562988837426","35.8147425475185","38.2981603827316","37.4124708177291","36.312808968358","37.7672369927349","39.5390443519036","41.8101830136736","43.7793300326201","45.4162726556715","45.8349840814378","42.5748376399388","42.9941906588805","44.8911279699934","46.9753451662116","44.2657042523246","44.4190030074815","46.9851311079028","49.182890019783","49.2598804158758","50.8818355432143","56.1041369066295","45.8084911187234","49.0093709024862","54.1077832024107","51.8062041758256","48.1998673171768","46.1724378405983","39.1783871877661","36.8236319860247","37.6668011464813","41.8585606740789",
"South Sudan","SSD","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","36.6956053712613","35.6249129442675","32.8939542052586","31.8995854471783","37.1966749059624","36.1311011514316","34.0066940720649","35.9855530307374","35.5052730288388","34.7818157198137","33.5945127074668","37.4617597986783","34.5217134842365","36.7776368070069","43.8314030227547","42.3860660599425","42.619633346561","45.4256030621978","44.9000567231316","46.0629974295932","54.3722356088493","35.9946250932111","32.5274175089771","33.981688974556","37.5742164112548","37.2826625527243","33.9941288278392","34.5802057528231","35.8448225105261","38.3259969416471","37.4439197875488","36.3380758664021","37.7901549161993","39.5718020191286","41.827725104789","43.7971647171785","45.496566011045","45.886816648636","42.6428861175528","43.0791379853081","44.9575716695114","47.0824571601922","44.3490986199837","44.4920352895548","47.0470798391761","49.2575344166727","49.33085250885","50.9484335740228","56.1858023631832","45.8790603097287","49.0765402410944","54.1700871908912","51.869044199465","48.2590994850574","46.2312424197008","39.2310756686544","36.8869965260926","37.7435698205607","41.9290455819849",
"Small states","SST","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","74.4597097076803","74.798381169007","73.8825000607007","75.9501462408037","78.2652490145347","75.3805523816792","73.9449156833243","72.1076846019327","76.0031726270041","80.659949320843","82.8818240244065","92.8755165593036","86.2923820045275","90.3131089558584","117.412572598378","116.564071400332","117.062156800243","114.224123318629","110.129736056034","112.045238282436","125.688621904351","124.879751449626","112.062160659099","99.8129547430794","97.8346257685128","90.8000345586878","85.2092694528858","83.2404314897158","78.12659212536","85.4168142410693","78.6492836784083","78.9349109857591","76.3827095557606","75.981217459085","75.1491737520959","78.6825672046205","80.653110859557","79.7540484355472","74.9719904684973","73.4133770041875","78.3872798105586","76.5094910298641","73.8867344418162","73.8335711006961","74.2898729382308","77.7228230374221","81.8585794569316","80.0560939914484","84.0106126084643","72.3902844646501","76.8990194448982","82.3535354962701","84.4133087751108","83.9466953211516","79.9361634634802","71.1742125638959","64.0216795925729","63.7749700996785","68.8389338350176",
"Sao Tome and Principe","STP","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8157204871124","42.2678712608302","47.0192874688103","40.1458215637333","41.7733409559753","55.3317743997007","57.6612632765306","66.4818758281214","59.0988136807424","62.2929733085485","62.1747825548479","56.6200844076499","54.4688401816614","53.590620824739","48.0730204275342","44.0230265215686","43.4620105737215","39.7824503972195",
"Suriname","SUR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","98.3442047165078","88.2079851439183","83.5126990959966","83.3664152441445","95.9821428571429","97.9565358417126","92.9866036249015","95.151789759855","89.4965817277812","92.8172539957635","94.2160785740269","94.0199335548173","101.298284981568","99.2782442185889","121.751860436745","115.789473684211","112.759643916914","110.366328916602","102.107409925221","109.26517571885","128.050314465409","117.210348706412","103.060109289617","94.9632144878325","81.25","71.9358533791523","74.2985409652076","61.2244897959184","65.5469422911283","181.533357906377","243.048403707518","193.706761883508","230.598121601582","198.477157360406","114.617432459081","153.559079176794","120.49990446579","131.905259209486","80.7489760093622","94.4385405596883","97.2910489580927","103.562432885823","87.8769601930036","105.321786547397","108.888088726359","114.141455399061","83.3049984395618","81.833762792273","86.244919044997","72.0412844036697","78.3811356624698","92.8254912814835","94.1566265060241","89.199693775396","78.1398172776686","76.8689613009721","84.9655933492168","110.72854295413","110.87543009071",
"Slovak Republic","SVK","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.6317526614238","66.2371589459022","67.4230401257192","71.7240378671334","77.22300983297","79.7951001672551","70.783929400182","84.4654132113484","89.0954774879919","88.2719926763638","94.9247211874811","100.640219140681","106.125375710908","123.019863307316","138.037241228066","144.584638912703","125.618319936312","144.903387989707","162.629813900013","169.150247195407","170.072915685982","166.774581806806","169.302364669722","170.348130099115","175.461292398779","176.808611304471",
"Slovenia","SVN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2418559400201","95.4748625415087","94.2521576236507","83.7115292870516","82.5650884357352","85.4445026733596","86.5881266412628","82.2477043654377","92.9938686031911","93.0617474857421","90.4361855534957","89.6070258392553","98.9839711548768","108.908653554106","119.660807963873","128.154212995826","128.012579842687","104.854644595725","123.494159300127","136.892017528629","138.498636910207","140.060770112546","140.089448581354","143.253066103306","142.142203401749","153.791324040904","159.384581853183",
"Sweden","SWE","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","36.8324986469991","35.1393059637304","34.5373488052133","34.7997991825823","35.6290560526908","35.8894450637638","34.9695218314054","33.6047135741891","34.4366329435998","36.6644293544903","36.7100078723951","35.4164029740345","34.9332200529669","39.4113204610503","50.0680027466515","42.5801028555155","43.1550049028905","42.0619858713153","41.1107545839386","46.260228312275","45.8795979849323","44.9198073944689","48.180598071295","51.658705565216","51.7748269936159","52.3871067204431","47.0950711789928","47.1745949300962","46.6841003680084","46.7292690212845","43.2605920498753","38.8698250771197","37.8208159028825","44.0786511031144","53.584560625564","55.0327500572747","52.6411733384065","56.0174403331787","57.3189015188246","56.5936599967955","61.5055359523684","57.7837400419676","56.159070264911","55.9958892789374","58.5367887016215","62.3020429534924","65.4728415377684","65.9386682209512","68.3716043165616","58.2768317644332","62.8941071866577","64.5602453824406","61.8535212363304","56.6415733842457","56.9025988051029","55.8948285070112","54.7264998258274","57.3420024276928","60.9921372655208",
"Eswatini","SWZ","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","96.9319374653262","88.3203342346476","93.6267173082727","105.305207182928","90.7981738544039","113.832669322709","114.496174863388","140.452247191011","129.075263157895","106.243824701195","116.820599250936","106.254098360656","102.902216312057","91.9324675324675","119.555679287305","129.377814258912","140.53029535865","114.126777609682","148.847805536799","161.856615739406","183.025656819313","172.340586943502","158.303203700531","153.960804913528","138.935037697053","139.329433021807","140.711292994251","146.883713108551","142.193097311384","155.686034813107","109.356474647489","113.221386463439","117.141932898932","114.426171163825","120.34156812234","110.301316738185","119.668564211439","118.133634446703","130.382040928696","129.531633322054","112.53662274931","141.525582737108","138.525418192747","143.655886154185","139.851415700701","111.071727603866","108.466004506357","103.188941942945","95.6257013999448","96.0781924479729","84.7079903654177","80.0746823079234","78.2365610728094","78.6719081390592","84.3900399433273","80.1935131552312","81.4684224727107","78.0167309887759","76.9379993185874",
"Sint Maarten (Dutch part)","SXM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","33.2999633074927","25.8798627880435","23.7303725232558","21.547035081448","19.489337324693","25.6360417388964","36.4896149655172","42.0874590513076","55.9909461658455","60.782780119256","65.1040558933594","77.3925037061411","78.315892405379","78.598713464492","81.1415480892276","79.4926761409233","97.4046143834571","88.335938755292","85.3278524875757","84.0791102981759","81.4347595158722","71.0122418615825","76.3967404275794","73.6131835930708","75.3403988351465","75.1979694023653","59.6582285057289","54.1587849391162","67.294094482671","65.2816744144858","65.6565400843882","59.0341548406646","55.3419773095624","60.981165499267","52.8316093356103","56.0779100037188","103.166870650348","80.4676950805768","83.173167150845","92.9395637412493","87.171513961233","111.207166177399","92.900795311846","97.2077821215858","93.8855345137002","110.433729287791","111.863401036913","117.941682067571","156.844565431289","140.311897164658","142.689749679624","143.738193391937","147.892978875045","124.98516659188","125.390183401645","102.069332000511","105.077000876857","123.006819695107","116.779199772253",
"Syrian Arab Republic","SYR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","41.0397786225571","32.6899377987844","35.8375863212912","35.3201639348416","30.7578765318581","25.9504425902858","34.4188544198093","26.5784129181718","27.426999041664","25.7014265405071","26.3036950368434","24.4801662469537","27.0289512503375","29.757787924298","38.9374500828791","38.3039016707804","45.2870492264222","49.0124016660579","37.9398699946868","50.0821668577599","47.7093793570448","46.8868834845482","37.1435986191334","36.755541333719","34.1025635657552","34.1816367578469","30.4892514489725","33.5851316707252","33.5821667423729","51.4543400460658","53.7184322752169","47.728235611303","49.6696515502946","53.1908601220046","84.1136453000488","72.5823722579798","68.0152187789948","54.7664382184246","44.6356731605383","45.9623094841605","43.7185446675578","47.3937382758841","51.0790143346382","49.6698191987622","62.9371531861488","67.8125485416592","67.2219856596138","64.8459252680856","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0918979707152","","","","",
"Chad","TCD","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","12.1180143709511","13.7734721565498","12.8622501095712","13.9872553584634","15.8063460487994","13.9113314721898","12.9391536485036","20.0077219582781","18.723287788691","18.0223876715239","19.6050546146861","17.9330476579754","16.7399024381149","18.5414239633872","19.0028762918032","20.9344852746139","20.668672880834","31.6455538424262","28.36828185301","17.2256455850372","14.0367534232026","21.7803420416714","20.0151045621994","31.4746546287645","33.9461138073148","22.0701466507122","29.1245339131148","28.7942469105637","25.0911019653967","27.5513546645408","27.2057107955721","23.5997561272711","22.5841870858005","22.6208618663434","27.546155698695","42.0493535368427","35.4621963799857","36.9653576952413","35.4196448425696","36.4246837960598","36.0995670652526","50.779601634474","92.1201185577175","50.8282610231898","71.2129196943842","60.6469691574467","63.3513199417461","63.2733253820435","59.5927372766006","51.8723536315624","56.2972956932686","66.6316758505446","61.4485474428239","52.5102434513655","61.7286467531245","53.9010202347853","42.6125544786096","43.1047786847705","43.3530708761707",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","13.6917496021875","13.6796753743873","13.591266582485","13.486464760797","12.8951543383729","12.507392423542","12.2415336074148","13.047837609573","13.4030649373649","12.4824542249748","12.2093053215797","12.0479841819652","13.0268414982169","16.8139584151623","22.9950692504277","20.4329568619235","21.6092650851536","21.6995230230435","27.3203641433956","31.5286183973168","35.8032068234446","36.1602969200151","34.4076189095655","33.7766638273154","33.5674465461177","30.8839893355712","31.2472444233609","37.1759176049886","41.5290171559516","44.6990649462435","47.269459514363","50.5045103070777","52.3069639209705","54.7567968909383","55.0457678854311","54.8563884600445","50.1171114164097","51.8902629337323","51.2719020873278","51.5404139627562","58.6027149432382","54.7016965028825","56.62270744132","62.5533277078615","69.7940023568446","72.7173595598602","72.5982748994855","69.0486180974665","64.2806412797804","49.991627155452","55.0517521890428","54.9492027006731","52.0393936823977","49.9977801172427","47.8137740856057","42.3145142485553","39.5946286505334","41.0555880107068","41.5078418918858",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","5.63770044052863","10.6898470097357","11.2079701120797","10.1974248927039","8.48111332007952","8.65738161559889","8.57446808510638","7.71519886363636","7.2","6.87328767123288","8.98931297709924","11.3676767010309","11.9817364233829","13.2286950549451","14.9157664380799","13.7564194849519","13.8240666909621","12.8653884313169","10.5714731651811","8.2007662431158","34.8420574813707","38.6492049454171","44.7845353986894","50.3476736202317","56.030265977882","54.7953520930482","49.909716113567","48.9031549352847","","","","","24.0049613396617","25.1035338560302","34.0652711300707","40.3018004516596","44.2070647393266","45.0188734997888","43.2023554909549","45.8204640114194","50.5798347751567","51.5916850543502","51.2562699024308","53.6571564150171","55.5862921505826","54.244687043897","55.8090691729892","55.0836268883481","56.9892986038768","49.4211008686906","52.0073954150152","54.547319086973","52.7567576709226","50.6359935925907","51.933768252587","51.7375786111975","51.4482416364228","54.5019535146399","59.0088940218647",
"Togo","TGO","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","33.8484704213904","35.6022601772771","33.2734809879526","32.8084483014176","43.3463195858411","38.4409347026205","38.4017001578239","33.2316996517974","35.5435187885674","37.7242285595997","47.2484424299998","41.8793315130538","40.2171563316671","39.8543685788915","54.9570410040338","48.5970305069666","46.8213823894781","56.9822542505033","82.9831378655008","82.6440807068075","78.2288898936637","66.7119032260047","69.4941479460439","58.1132198893017","64.4713041498906","62.7000595343914","48.6374109032952","53.4785417701656","52.870241753032","52.9953197624305","52.1361861035397","43.4375622256969","39.5166071039238","25.5371548728279","55.9725610575091","74.2334431654658","75.4035476572586","71.3165455019637","63.5022251690816","62.6865938763518","62.1562184713742","61.4390849876673","59.9289323025544","65.0373939581146","65.6488436456393","75.4195487521728","72.9943901563497","71.9793737052893","71.3535253649586","71.6638900155609","77.6118729041801","87.0354060927475","95.3652113280021","99.3188753710534","84.2653478434287","80.0873815275407","74.6787827630738","62.8007456422685","60.3749168699678",
"Thailand","THA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","31.1872059566438","31.772780333204","30.4329567383224","30.5049978979371","32.8608202594967","31.078135737445","29.7012965384918","31.0013647851529","29.8799076296133","29.1994282938063","28.3495251979292","28.7322032961793","31.365079604789","33.3346023863313","40.772092124965","36.8749105782186","38.5747338886265","40.9872633623154","39.3267340146344","45.506857145989","48.5852498122018","48.7457596902647","42.3424039137358","41.5929682345995","42.6125016710367","42.0635183056507","41.8917937532888","48.9300194830541","58.7638162542023","63.4566688230313","65.7499243551987","67.1829840922455","65.6403019572095","64.4317697251274","67.9831069450732","75.1571878758794","69.9608775289123","80.0364795462029","85.7245609637144","85.9113581718398","103.555352027083","105.514075774933","98.8474747251879","102.539617716551","110.273561947758","121.020396873874","116.566000984447","111.747941763098","122.520154049704","101.569309848078","110.296533180375","121.720652790236","120.289589595267","113.936241078509","111.752274100189","103.9041084191","99.3290236928349","100.632250725474","99.3610289146202",
"Tajikistan","TJK","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7275331958742","49.3716608365489","68.0018044280221","126.667880503602","137.976653696498","162.222790428406","98.84550863162","124.516237918216","169.664633122516","123.800748888369","119.480398779368","107.889049439241","101.436171420233","96.8288430050232","110.309418116377","105.470990440786","90.7129237024905","71.8950287223986","68.2715009045983","68.4222479390511","67.3125440020352","62.8871275173788","57.8762602207845","55.0887210356816","56.5249811395563","55.5053761912232","48.5979710650166",
"Turkmenistan","TKM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0861443047552","47.2127500302356","141.149261428454","130.729305493486","126.536516129032","91.0074206809418","60.2527992908376","108.750454650488","147.762428341146","140.036056025517","111.385565870911","102.784398619645","105.142305608236","97.3728458652931","94.5442042338981","99.1064148148148","91.0410652920962","58.3742688028328","54.0225598955906","70.4675028506271","75.0763335927678","68.3716308755472","63.1832253071491","47.4864125012969","33.0514096185738","31.7167889590333","30.6664610553468",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","25.6793941678236","25.07211673315","19.4792875488624","19.6741131944331","18.9849294382495","18.7430309213957","18.4019846253881","18.7298270811359","18.4750630820124","18.3029424820512","18.9623082640643","17.9531983938313","18.0940466089208","18.6789952482869","23.5861595600494","22.4835886541393","21.86283299431","22.7874762553405","22.3808958097325","24.0813272537895","26.8685777154665","25.1653962511041","22.8529231386162","23.1390717193323","25.0997799722772","23.6254097785013","21.6730823185335","23.3910597458907","24.1158153055132","24.2591134468486","22.8405222494493","19.7390043119259","23.9172219377987","22.5356835448665","23.1561571549647","25.363933709886","26.1409938344387","27.5256477843399","27.9698637547822","31.6188862432245","33.8002809870262","33.634182842309","36.9266292790857","38.5334799643473","40.8109355740404","40.4774537981408","40.9934341822585","40.0414336320773","40.7382120513232","33.2593898455571","34.1329755166206","36.8182360152248","37.3633262554227","37.0168833366903","35.6601752741558","38.0508778113824","36.9721040830729","36.7189946574571","41.7139355617603",
"Timor-Leste","TLS","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3996015578526","14.1880310967069","6.45087256180386","4.10107044464741","6.62954991447857","6.42168894173593","9.46973635921591","6.55170129053377","5.85326424699688","10.4328278946177","15.2722621389137","21.6001587818084","19.2716558669641","22.6480019763261","23.1981300992676","23.7117396358001",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","43.610718392372","42.2226314395532","34.3661792337284","38.9225382042271","40.0472586318384","33.6413339771892","34.0491415638509","33.7737556962494","34.5092650968604","34.1360691560223","33.7528921644722","35.4563301730228","28.6108567223693","30.5082768198426","44.7183444670837","49.367888839375","43.862321422214","42.7069858844229","42.4030856934711","40.8047186484526","45.8483516389988","47.6104851553253","42.379288103574","36.2099637814549","32.2514188518856","28.097423874529","20.7515890035755","27.1304333362007","32.6763526097802","36.4068069290693","28.7270241810745","45.21843068234","42.706967831068","46.473865598407","46.0424736882329","43.6739629636774","41.445674857903","38.5181339611657","35.1475241253206","35.7097718400362","40.9925100732376","39.4295840131083","43.1317587087564","44.2667510161538","52.7954673650266","56.8890702995366","57.176250691632","55.5665027927253","59.6758186099374","48.391396533269","50.375002023592","49.9726542982968","49.2662644292226","50.0424915046776","48.8608880903935","42.8840919655164","39.100159670907","45.7184474384614","54.524625510255",
"Tonga","TON","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","70.754553618531","59.927254381825","79.0875339836099","74.5775452605493","80.5964098290502","84.491052530306","77.118328009896","80.5565996110666","70.6493583386374","77.8230047397249","76.591781204214","68.9191440977838","66.1220710409218","60.0052875718028","59.2412298726043","64.2810350920112","54.4624647049215","54.7180489812719","55.5997287003704","42.8329743611794","44.927840818594","39.1650431600155","39.1223168120332","40.2783451323347","43.2159423828125","38.5445018601482","44.1392001799667","56.9123807333715","55.2968447678304","52.319904961252","49.9664092755266","42.8370739691921","50.3093430089844","50.6460334186362","48.0880198915009","45.1980216079697","48.9348","45.5163002747939","47.7050166368057","53.614344313238","52.1313910885238","62.327150084317","59.7432432432432","63.2836466865745",
"South Asia (IDA & IBRD)","TSA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","13.5485146030053","12.2369118275908","12.132914321849","11.6931675847447","11.3023830797005","10.3397481029359","14.2258366761336","11.6194297065822","9.44067643050589","8.6758182196377","8.29747263963568","7.98687504341838","9.84017395603189","10.4077473656913","12.3724666193744","13.0472009181315","13.4811033244303","13.4494877010356","14.1627294916857","15.6553247008429","16.7737317246985","16.2060376012288","15.0477453355768","13.9874299469242","15.0958369145599","13.9774053714137","13.0901211853218","13.3180653559789","14.1505256938351","15.4319560246217","16.21764687917","17.9648248700327","19.1586770768928","19.9763727957553","19.9396716476491","22.2675258459946","22.1684046080718","22.3076854947168","21.6158896819162","21.5857372555156","23.2668412839128","22.3800942810525","23.5552648681293","24.4568411762094","27.3806287668857","31.7111376998181","33.4775845729383","32.5775212263246","42.6198170250478","31.8811375224023","34.8968513333975","41.5969511627089","41.9144960928258","40.9158929276329","37.9857429624057","31.4932942759618","28.1656846838029","29.0277941733118","31.3181111841441",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","36.6956053712613","35.6249129442675","32.8939542052586","31.8995854471783","37.1966749059624","36.1311011514316","34.0066940720649","35.9855530307374","35.5052730288388","34.7818157198137","33.5945127074668","37.4617597986783","34.5217134842365","36.7776368070069","43.8314030227547","42.3860660599425","42.619633346561","45.4256030621978","44.9000567231316","46.0629974295932","54.3722356088493","35.9946250932111","32.5274175089771","33.981688974556","37.5742164112547","37.2826625527243","33.9941288278392","34.5802057528231","35.8448225105261","38.3259969416471","37.4439197875488","36.3380758664021","37.7901549161993","39.5718020191285","41.827725104789","43.7971647171785","45.496566011045","45.886816648636","42.6428861175528","43.0791379853082","44.9575716695114","47.0824571601921","44.3490986199837","44.4920352895548","47.0470798391761","49.2575344166727","49.33085250885","50.9484335740229","56.1858023631833","45.8790603097287","49.0765402410944","54.1700871908912","51.869044199465","48.2590994850573","46.2312424197008","39.2310756686544","36.8869965260926","37.7435698205607","41.9290455819849",
"Trinidad and Tobago","TTO","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","108.462273683537","117.443685125334","112.704402349856","110.728521373848","117.152376747666","118.658287795993","122.005875715322","112.338689217759","117.538550371495","122.818275154004","124.840299324694","133.035322809976","122.210002402114","114.303225735248","190.104767574708","132.64187217898","168.932255661567","127.410790144435","112.48245137261","102.446179565502","116.343712414807","98.4828079375484","83.1529917592261","63.5646433746579","52.7517860020411","49.7971888661391","57.0660486674392","55.8800370541918","56.461719409893","64.7458226745768","60.5564325177585","68.8030285567367","51.3828991136815","66.9238180806743","60.6807172562492","78.2104053683144","80.6661961568931","96.396648796929","86.9832210692237","81.4365433175329","92.9811811012893","88.9417872569409","83.5121160063955","80.2267237139766","85.6533459933327","97.8333353624947","112.355568024109","97.3078722914879","101.325409442332","83.8768068752618","78.8069350454455","96.1545591683343","85.559075361276","115.727393817512","93.8169897300018","80.7196226408624","72.0809248759779","68.7087072470121","75.1590532330695",
"Tunisia","TUN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","36.9306169517586","37.4656907593779","37.7631578947368","30.9549945115258","33.4908446544595","33.9068290100582","33.3488197911938","34.9053957845433","40.4278988968992","57.7845005814705","52.6727920064316","51.3983238489395","53.9014553583649","54.6912838681106","64.5503080082135","65.6211326083886","74.6394954348871","66.4666597285821","59.3640126320989","60.1824964131994","53.4470954504652","51.5516730908888","53.4019713016315","60.2597418192735","72.3019760372892","73.5441996357147","67.9781856876829","67.4311605305783","68.5607256359544","71.8824646827455","74.1894046376336","67.4722122278575","64.9415112842909","64.6138580203404","62.5270071061663","67.139538889625","73.2345045910573","70.8659205991234","68.9794972479243","72.1639979298945","73.3461235700127","77.6678701071077","88.0639944801913","97.9967572438201","77.1857080774134","87.7211916675257","91.2430219468401","92.0830654514856","89.3536244362498","87.2285764987251","79.4715886967205","79.0128679663803","87.2494909481782","95.9340524089701",
"Turkey","TUR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","5.63770044052863","10.6898470097357","11.2079701120797","10.1974248927039","8.48111332007952","8.65738161559889","8.57446808510638","7.71519886363636","7.2","6.87328767123288","8.98931297709924","11.3676767010309","11.9817364233829","13.2286950549451","14.9157664380799","13.7564194849519","13.8240666909621","12.8653884313169","10.5714731651811","8.2007662431158","15.7291928268268","19.1948143779268","22.602368588094","24.2597555768097","29.8233488959908","28.7082841560884","24.5114060294483","27.9307340418271","28.614413636733","25.5890826085599","23.4024873747075","23.0903821179848","23.7203119169392","24.8493453471224","31.6596108740884","33.8134240784949","36.8495910624875","39.4132474499689","26.3996609468475","26.1106288401735","30.1407369616471","36.3207494346106","36.7460842355351","37.3907628954262","39.7016463922928","37.9425238902599","40.7450375266691","41.0398440240774","43.6969015723127","37.7064775630218","38.7908166654812","45.1337311618762","44.5097141856153","42.444007773602","42.7952288099708","40.8320861771309","39.4974469799122","45.8920031329745","51.0121805069495",
